zpid,price_last_sold,date_last_sold,zipcode,city,street,year_built,lot_size,home_size,bathrooms,bedrooms,longitude,latitude,walkscore
14523382,160000,10/12/16,30033,Decatur,1420 Tuxworth Cir,1984,0,1242,2,3,-84.287894,33.798313,46
83374929,160000,8/26/16,30501,Gainesville,1001 Holly Dr APT 107,1997,3920,1275,2,2,-83.833423,34.313137,40
60840441,160000,11/30/16,30152,Kennesaw,1625 Donovans Rdg NW,2003,0,1310,2,3,-84.602715,33.990568,31
35829985,160000,8/10/16,30310,Atlanta,1598 Beatie Ave SW,1948,9230,1330,1,3,-84.41066,33.711405,37
14674566,160000,3/1/17,30009,Alpharetta,110 Weatherly Way,1983,1363,1411,3,3,-84.292947,34.062954,51
60840414,160000,7/1/16,30152,Kennesaw,1551 Rachels Rdg NW,2001,871,1424,2,3,-84.602247,33.991423,30
14323382,160000,5/27/16,30126,Mableton,1260 Dunn Pkwy SW,1970,30056,1495,3,4,-84.59122,33.810664,12
58605449,160000,12/16/16,30092,Norcross,5300 Medlock Corners Dr,2001,3485,1515,2,3,-84.211349,33.962376,30
58503528,160000,6/10/16,30253,McDonough,820 Clifton Rdg,1997,15442,1519,2,3,-84.177753,33.514688,5
2098174295,160000,8/29/16,30060,Marietta,1423 Settlers Walk Way SW,2001,0,1572,2,2,-84.588515,33.865036,14
55040284,160000,6/23/16,30096,Duluth,4133 Rogers Creek Ct,1999,871,1578,2,3,-84.158525,34.015595,11
60042808,160000,8/23/16,30188,Woodstock,859 Society Ct,2002,2614,1588,2,3,-84.521641,34.114654,6
14288491,160000,9/14/16,30126,Mableton,5197 Pineland Pl SW,1981,9147,1589,2,4,-84.569931,33.828674,27
69382175,160000,12/23/16,30328,Atlanta,1302 Brighton Pt,1978,1611,1600,3,3,-84.366248,33.957009,30
60154865,160000,5/9/16,30008,Marietta,2089 Ridgestone Lndg SW,2002,9148,1620,2,3,-84.5647,33.906528,43
14357980,160000,10/14/16,30127,Powder Springs,4892 Duncan Dr,1973,20037,1653,2,3,-84.703995,33.834944,10
14286694,160000,6/25/16,30008,Marietta,624 Bellemeade Dr SW,1977,6673,1656,2,3,-84.570802,33.917734,40
80141052,160000,9/8/16,30096,Duluth,1663 Southgate Mill Dr NW,2004,2335,1680,2,3,-84.131081,33.942718,58
80153158,160000,11/7/16,30043,Lawrenceville,958 Pierce Ivy Ct,2004,2613,1744,3,2,-84.003373,34.038349,24
82613657,160000,12/8/16,30310,Atlanta,644 Wells St SW,1901,1311,1745,2,2,-84.409149,33.738567,81
14306132,160000,12/7/16,30082,Smyrna,4340 Ivy Glen Ct SE,1984,0,1750,3,3,-84.505903,33.84596,53
62036860,160000,6/14/16,30519,Buford,2177 Millgate Ln,2003,3485,1753,3,3,-83.971817,34.075222,10
80159570,160000,7/27/16,30518,Sugar Hill,434 Eagle Tiff Dr,2004,1742,1800,3,3,-84.077623,34.125232,36
14341395,160000,3/24/17,30008,Marietta,1103 Langrage Dr SW,1990,0,1808,3,3,-84.587414,33.888975,29
14326383,160000,1/30/17,30126,Mableton,6293 David Ln SW,1967,11059,1898,3,4,-84.595527,33.800954,1
62035674,160000,7/13/16,30096,Duluth,3907 Howell Park Rd,2002,1742,1902,3,3,-84.156045,33.971858,46
58500842,160000,7/27/16,30281,Stockbridge,304 Hayden Ct,2000,0,1920,2,3,-84.253997,33.498531,26
35830851,160000,2/28/17,30310,Atlanta,1450 Graham St SW,1925,6499,1973,2,3,-84.415826,33.715301,46
58503583,160000,6/28/16,30253,McDonough,921 Arbor Way,1998,20037,1974,2,3,-84.185333,33.514094,25
14572036,160000,7/22/16,30340,Doraville,2608 Mcclave Dr,1954,13068,2013,2,3,-84.281529,33.890626,70
80172367,160000,2/23/17,30044,Lawrenceville,108 Meeting Place Rd,2005,0,2275,3,3,-84.050833,33.92537,21
14345622,160000,7/25/16,30064,Marietta,3005 Stirrup Ln SW,1999,17681,2348,2,3,-84.633944,33.880065,12
60158512,160000,8/18/16,30168,Austell,6578 Willow Bend Ln,2000,9147,2448,2,4,-84.588453,33.794729,5
87943983,159999,12/28/16,30046,Lawrenceville,1832 Coleville Oak Ln,2008,0,1650,3,2,-84.048471,33.952127,47
80161097,159995,7/29/16,30045,Lawrenceville,961 Pike Forest Dr,2004,436,2390,3,3,-83.997514,33.914721,40
59932990,159953,7/21/16,30288,Conley,1925 Waterfront Way,2003,39204,2840,3,4,-84.311304,33.649109,0
35895834,159900,5/3/16,30306,Atlanta,991 N Highland Ave NE APT 3,1930,701,700,1,1,-84.353701,33.781647,85
35923894,159900,6/30/16,30318,Atlanta,2674 Rosemary St NW,1975,9365,996,1,2,-84.475378,33.813336,37
87680199,159900,10/7/16,30324,Atlanta,1538 Chantilly Dr NE APT 231,1985,0,1007,1,1,-84.34477,33.82572,38
35881275,159900,8/31/16,30308,Atlanta,240 Renaissance Pkwy NE APT 203,1989,1024,1022,2,2,-84.379616,33.769658,75
14360350,159900,12/5/16,30126,Mableton,1172 Luther Dr SW,1964,20599,1254,2,3,-84.588439,33.826432,14
97968406,159900,11/4/16,30168,Austell,1074 S Gordon Rd,2016,0,1550,3,3,-84.585555,33.792903,6
83345892,159900,2/28/17,30542,Flowery Branch,4717 Beacon Ridge Ln,2009,871,1692,4,3,-83.91737,34.188125,11
14901954,159900,6/30/16,30281,Stockbridge,507 Country Club Dr,1991,1742,1694,2,3,-84.218643,33.515566,36
80151560,159900,1/25/17,30096,Duluth,2108 Executive Dr,2006,1742,1696,3,2,-84.118629,33.956413,49
2121281308,159900,8/18/16,30096,Duluth,2116 Executive Dr,2006,0,1696,3,3,-84.112292,33.954464,54
68128896,159900,5/19/16,30188,Woodstock,827 Society Ct,2005,2178,1870,2,2,-84.523032,34.114361,3
87922743,159900,2/28/17,30078,Snellville,3206 Open Fields Dr,2008,0,2016,3,3,-84.032548,33.829669,35
14318616,159900,7/27/16,30339,Atlanta,3008 Vinings Ferry Dr SE,1976,0,2068,3,3,-84.465645,33.862405,53
60158526,159900,9/13/16,30168,Austell,1032 Willow Crest Lndg,2001,14810,2182,2,4,-84.588931,33.79602,6
80147337,159900,3/1/17,30044,Lawrenceville,102 Meeting Place Rd,2006,0,2275,3,3,-84.050584,33.92533,21
70834296,159900,10/17/16,30294,Ellenwood,1733 Dees Dr,2006,17424,3582,3,5,-84.32134,33.672156,0
60838862,159700,2/17/17,30127,Powder Springs,3702 Villa Springs Cir,2002,0,1333,2,2,-84.670533,33.862906,32
69366803,159500,5/27/16,30307,Atlanta,1067 Alta Ave NE APT 16,1957,675,676,1,2,-84.353019,33.760791,80
65470312,159500,5/31/16,30318,Atlanta,1101 Collier Rd NW APT A3,1970,1019,1020,2,2,-84.422687,33.811051,58
14557673,159500,7/9/16,30329,Atlanta,2010 Variations Dr NE,1981,0,1386,3,2,-84.30626,33.857976,51
14472407,159500,11/1/16,30002,Avondale Estates,35 Chelsea Ct,1984,0,1490,2,2,-84.26833,33.761972,40
83347221,159500,8/1/16,30566,Oakwood,4257 Skyline Vw,2004,2178,1768,2,2,-83.878436,34.230202,35
35894040,159495,8/10/16,30354,Hapeville,724 Campbell Cir,1944,7405,1607,2,4,-84.412129,33.669061,39
62037727,159450,7/5/16,30518,Sugar Hill,6007 Eagle Tiff Ln,2003,1306,2246,4,3,-84.076896,34.124812,37
60157833,159250,7/14/16,30339,Atlanta,3717 Essex Ave # 8,1973,3485,1181,2,2,-84.459054,33.870774,59
70834493,159000,9/12/16,30319,Atlanta,10 Perimeter Summit Blvd NE APT 4143,2005,0,780,1,1,-84.339954,33.913277,44
69368691,159000,6/15/16,30363,Atlanta,401 16th St NW UNIT 1469,2004,802,800,1,1,-84.400105,33.79017,83
35878924,159000,4/21/16,30312,Atlanta,535 Mcgill Park Ave NE,1992,1054,1052,1,2,-84.376366,33.762109,62
14689248,159000,8/9/16,30004,Alpharetta,1633 Homestead Trl,1985,1198,1241,2,3,-84.279954,34.083704,32
14315885,159000,2/23/17,30067,Marietta,952 Bobcat Ct SE,1981,2962,1296,2,2,-84.471817,33.927711,54
2121317349,159000,5/15/16,30127,Powder Springs,4545 Caleb Xing,2005,0,1382,2,3,-84.690826,33.844085,20
14384216,159000,7/25/16,30152,Kennesaw,1653 Heyford Cir NW,1999,3615,1436,2,3,-84.60092,33.994198,49
62037695,159000,8/30/16,30518,Sugar Hill,5986 Eagle Tiff Ln,2003,1742,1442,3,2,-84.078193,34.124393,36
65256633,159000,12/16/16,30101,Acworth,5001 Kathryn Glen Dr,2003,8712,1444,2,2,-84.645495,34.075563,43
80155058,159000,2/28/17,30518,Buford,4251 Buford Valley Way,2005,3049,1529,3,3,-84.01932,34.087325,35
58605627,159000,8/17/16,30096,Duluth,4175 Rogers Creek Ct,2000,871,1828,3,3,-84.159785,34.01601,13
14326128,159000,6/3/16,30126,Mableton,6204 Britt Rd SW,2001,19166,1852,3,4,-84.578913,33.802912,26
14309165,159000,11/21/16,30082,Smyrna,5083 Fairmont Rd SE,1958,7405,1890,2,3,-84.496123,33.829509,32
2098114848,159000,7/25/16,30106,Austell,4349 Kousa Rd,2006,0,1988,2,3,-84.609985,33.847629,36
14339947,159000,6/28/16,30008,Marietta,2350 Lakeside Pl SW,1985,15681,1988,2,4,-84.594646,33.896761,4
14358907,159000,11/18/16,30126,Mableton,5004 Henson Dr SW,1985,29729,2196,3,3,-84.597344,33.830811,14
80162453,159000,9/9/16,30043,Lawrenceville,610 Birch River Ln,2005,436,2479,3,4,-84.025026,33.981899,28
55017674,158900,2/6/17,30328,Atlanta,795 Hammond Dr NE APT 201,1990,0,975,1,2,-84.359402,33.917488,51
14341440,158900,10/28/16,30008,Marietta,1115 Havel Dr SW,1992,9583,1642,3,3,-84.589668,33.889402,22
2113584923,158500,9/29/16,30305,Atlanta,2870 Pharr Ct S NW APT 2008,1986,0,543,1,1,-84.385566,33.833782,77
59934192,158500,5/25/16,30307,Atlanta,410 Candler Park Dr NE APT C7,1961,0,840,1,1,-84.345824,33.765348,86
60164538,158500,8/16/16,30152,Kennesaw,1620 Woodsford Rd NW,1999,5663,1436,3,3,-84.600943,33.993862,49
97994241,158500,2/5/17,30328,Atlanta,750 Dalrymple Rd APT D2,1967,0,1812,2,3,-84.361838,33.955279,34
35888754,158400,6/15/16,30331,Atlanta,695 Birchberry Ter SW,1994,17859,2326,3,5,-84.55026,33.70579,12
14324897,158300,2/23/17,30126,Mableton,6190 S Glenn Frst SW,1986,25264,1954,3,3,-84.590563,33.805708,5
60156029,158250,9/2/16,30080,Smyrna,1003 Vinings Forest Ln SE,1999,3484,1263,2,2,-84.505784,33.877826,30
14329949,158200,10/14/16,30168,Austell,7081 Factory Shoals Rd,1960,56627,2216,3,3,-84.573082,33.781517,24
35898436,158000,12/28/16,30309,Atlanta,199 14th St NE APT 1812,1992,0,533,1,1,-84.38081,33.786125,87
35898493,158000,1/26/17,30309,Atlanta,199 14th St NE APT 2312,1992,531,533,1,1,-84.38081,33.786125,87
65469723,158000,1/25/17,30309,Atlanta,100 Alden Ave NW APT B4,1960,649,650,1,1,-84.39774,33.801171,53
59937132,158000,4/22/16,30319,Atlanta,3777 Peachtree Rd NE APT 314,1995,0,775,1,1,-84.347617,33.856635,58
59934328,158000,9/30/16,30030,Decatur,225 E Ponce De Leon Ave APT 304,2000,43560,792,1,1,-84.294524,33.775012,92
35923721,158000,8/8/16,30318,Atlanta,1938 Grandview Ave NW,1920,7362,984,4,2,-84.473255,33.808548,35
65470389,158000,10/6/16,30318,Atlanta,1101 Collier Rd NW APT O1,1970,1050,1050,2,2,-84.422687,33.811051,58
82628651,158000,4/13/16,30313,Atlanta,426 Marietta St NW APT 309,1910,43560,1057,1,1,-84.397652,33.764561,75
82612381,158000,4/13/16,30313,Atlanta,326 Nelson St SW UNIT 303,1914,1089,1087,1,2,-84.398375,33.751372,85
60154692,158000,11/10/16,30060,Marietta,445 N Sessions St NW APT 2205,2000,0,1120,2,1,-84.553977,33.962531,42
14565193,158000,5/19/16,30341,Atlanta,2865 Dresden Square Dr,1988,4356,1320,2,2,-84.283363,33.871816,30
35838033,158000,9/20/16,30344,East Point,923 Parkside Ter,1950,11713,1321,2,3,-84.419259,33.688344,33
14472462,158000,3/28/17,30002,Avondale Estates,74 Devon Ln,1988,0,1326,2,2,-84.270362,33.763437,36
58503524,158000,8/31/16,30253,McDonough,801 Clifton Rdg,1998,0,1410,2,3,-84.178506,33.51549,6
35816141,158000,7/27/16,30152,Kennesaw,1667 Heyford Cir NW,2000,0,1450,2,3,-84.601749,33.994094,49
14787791,158000,7/22/16,30071,Norcross,5430 Reps Trce,1998,1307,1456,3,3,-84.21064,33.95367,45
70836010,158000,8/31/16,30341,Atlanta,3301 Henderson Mill Rd APT B2,1969,0,1458,3,4,-84.244606,33.881031,45
14304426,158000,2/3/17,30082,Smyrna,5142 Laurel Bridge Ct SE,1985,0,1580,3,3,-84.510789,33.842604,3
14325291,158000,12/7/16,30126,Mableton,300 Tony Trl SE,1985,32670,1664,3,3,-84.54626,33.805301,4
87940330,158000,1/26/17,30518,Buford,4275 Buford Valley Way,2007,5663,1696,3,3,-84.019705,34.0875,35
14273957,158000,2/14/17,30062,Marietta,741 Anderson Walk,1987,0,2244,3,2,-84.513598,33.969244,6
35851122,157900,7/5/16,30306,Atlanta,1125 Briarcliff Pl NE APT 16,1930,732,730,1,1,-84.350556,33.776916,86
59934250,157900,7/21/16,30306,Atlanta,885 Briarcliff Rd NE APT 4,1961,0,896,1,1,-84.345705,33.778202,65
87685188,157900,11/30/16,30127,Powder Springs,4833 Shae Ct # 6,2006,0,1346,2,2,-84.692528,33.844907,11
97979546,157900,3/21/17,30152,Kennesaw,3990 Cyrus Crest Cir NW,2014,0,1648,3,3,-84.667366,34.030937,24
69377379,157500,6/30/16,30307,Atlanta,1067 Alta Ave NE APT 32,1957,675,675,1,2,-84.353019,33.760791,80
60156075,157500,1/3/17,30080,Smyrna,1315 Vinings Forest Ln SE,1999,0,1187,2,2,-84.505214,33.877419,30
14579873,157500,3/9/17,30338,Dunwoody,407 Dunbar Dr,1981,0,1314,2,2,-84.299703,33.926102,28
60164588,157500,7/29/16,30152,Kennesaw,1683 Woodsford Rd NW,1999,5227,1436,3,3,-84.601134,33.992914,46
89581362,157500,12/2/16,30316,ATLANTA,2333 Castle Keep Way,2016,0,1602,3,3,-84.317445,33.719921,29
62035791,157500,8/30/16,30092,Norcross,6332 Views Trce,2002,0,1690,3,4,-84.246284,33.954738,52
60834228,157500,5/5/16,30096,Duluth,4218 Rogers Creek Ct,2001,871,1736,2,3,-84.1588,34.0171,4
14318364,157500,4/7/16,30339,Atlanta,3806 Stonewall Ter SE,1974,0,2097,3,3,-84.465381,33.875545,42
65462815,157000,8/29/16,30303,Atlanta,57 Forsyth St NW APT 8B,1913,1008,1008,1,1,-84.389728,33.755937,96
65466776,157000,5/10/16,30324,Atlanta,615 Summit North Dr NE # 615,1982,1281,1280,2,2,-84.361938,33.827969,53
60156467,157000,5/16/16,30080,Smyrna,110 Spring Heights Ln SE # 1110,2001,3920,1622,2,2,-84.501323,33.882942,52
60833436,157000,12/5/16,30084,Tucker,360 Parkview Manor Dr,2001,3049,1641,3,3,-84.173954,33.876834,9
14551931,157000,7/6/16,30329,Brookhaven,3277 Clairmont North NE,1974,940,1852,2,3,-84.313538,33.853018,44
14908195,157000,12/29/16,30281,Stockbridge,106 Riverside Close,1998,13068,1956,3,4,-84.197803,33.513675,26
60837907,157000,10/24/16,30080,Smyrna,502 Spring Heights Ln SE,2001,1742,1972,2,2,-84.501933,33.882748,53
83371640,157000,8/26/16,30542,Flowery Branch,4662 Beacon Ridge Ln,2006,37949468,3132,3,3,-83.916263,34.18886,15
14324896,156929,5/16/16,30126,Mableton,6191 S Glenn Frst SW,1986,21170,1816,3,3,-84.58999,33.80568,11
70836255,156900,12/28/16,30319,Atlanta,10 Perimeter Summit Blvd NE APT 4404,2005,0,780,1,1,-84.340437,33.913898,44
65454822,156900,8/26/16,30350,Atlanta,604 Masons Creek Cir,2001,8712,1400,2,2,-84.34062,33.992917,29
35880924,156500,10/28/16,30308,Atlanta,75 Ponce De Leon Ave NE APT 505,1913,0,687,1,1,-84.384487,33.771973,90
49929760,156500,11/17/16,30189,Woodstock,231 Rose Cottage Dr,1999,0,1328,2,2,-84.585227,34.140995,11
80165326,156500,6/30/16,30518,Buford,4247 Chatham Ridge Dr,2005,2178,1340,3,3,-84.019848,34.086875,35
80422240,156500,7/1/16,30126,Mableton,5826 Mitchell Chase Trl,2006,16117,1539,2,3,-84.570942,33.811482,41
80142189,156500,5/27/16,30096,Duluth,2173 Executive Dr,2005,954,1696,2,3,-84.116996,33.957214,52
14788786,156250,2/8/17,30092,Norcross,6200 Windsor Trace Dr,1981,0,1696,3,2,-84.239642,33.960008,41
14908791,156100,1/31/17,30253,McDonough,770 Daileys Creek Dr,1994,0,2237,2,4,-84.192099,33.476663,9
87679889,156000,5/4/16,30030,Decatur,2630 Talley St UNIT 406,2007,1006,912,1,1,-84.282905,33.770749,50
65461184,156000,6/23/16,30312,Atlanta,375 Highland Ave NE UNIT 1016,2000,950,950,1,1,-84.375411,33.760911,78
14445659,156000,12/12/16,30316,Atlanta,1330 Diamond Ave SE,1951,13068,1234,1,3,-84.335963,33.717722,28
35923237,156000,12/19/16,30350,Atlanta,1108 Woodcliff Dr,1982,1240,1240,2,2,-84.355835,33.977844,37
35915087,156000,6/24/16,30327,Atlanta,63 Chaumont Sq NW,1968,1281,1279,2,2,-84.425101,33.821723,17
2140823251,156000,8/12/16,30127,Powder Springs,4577 Caleb Xing,2004,0,1316,2,2,-84.690894,33.843383,22
65473402,156000,11/22/16,30009,Alpharetta,7110 Woodland Ln,2002,0,1378,3,2,-84.273925,34.074553,13
89577656,156000,6/17/16,30080,Smyrna,1107 Madison Ln SE,2008,1307,1419,2,3,-84.523635,33.883002,48
14306916,156000,11/23/16,30080,Smyrna,2978 Lexington Trace Dr SE,1984,0,1452,2,2,-84.502533,33.88084,48
14288128,156000,6/24/16,30082,Smyrna,4111 Gregory Manor Cir SW,1990,16073,1506,2,3,-84.570922,33.850369,9
61922519,156000,8/31/16,30079,Scottdale,3647 Lantern Crest Cv,2001,0,1596,3,3,-84.248614,33.789242,55
14358824,156000,4/18/16,30126,Mableton,1057 Retner Dr SW,1989,22141,1676,2,3,-84.585864,33.832033,1
80852468,156000,7/28/16,30189,Woodstock,103 Kasey Dr,2007,43560,1869,2,2,-84.554665,34.086319,31
14356852,156000,6/15/16,30126,Mableton,4501 Dons Ct SW,1972,15751,1906,2,3,-84.598352,33.843874,3
14360382,156000,7/28/16,30126,Mableton,5146 Mable Lake Dr SW,1958,8637,2064,3,6,-84.584459,33.828349,25
65441769,156000,10/14/16,30331,Atlanta,2120 Enon Mill Dr SW,1998,15298,2085,2,3,-84.553341,33.700317,5
14326198,156000,3/13/17,30168,Austell,6316 Mount Pisgah Ln,1987,15768,2174,2,3,-84.585264,33.803297,12
35900778,155962,8/31/16,30309,Atlanta,1 Biscayne Dr NW # 802,1997,902,900,1,1,-84.392774,33.815583,74
61924898,155900,6/11/16,30338,Dunwoody,4333 Dunwoody Park APT 3102,2001,0,1364,2,3,-84.312174,33.922711,64
60158533,155900,6/17/16,30168,Austell,1018 Willow Crest Lndg,2001,9583,2182,2,4,-84.587573,33.796842,3
35914132,155671,4/19/16,30328,Atlanta,60 Dunwoody Springs Dr # A,1985,1899,1900,2,2,-84.355975,33.921887,42
14313078,155500,7/29/16,30067,Marietta,517 Salem Woods Dr SE,1985,0,1692,2,2,-84.485611,33.937103,15
55017895,155300,9/9/16,30328,Atlanta,795 Hammond Dr NE APT 2001,1990,976,975,1,2,-84.359402,33.917488,51
69368964,155000,6/7/16,30363,Atlanta,400 17th St NW UNIT 1139,2004,750,750,1,1,-84.401344,33.789609,79
55016776,155000,10/31/16,30308,Atlanta,198 Ponce De Leon Ave NE APT 1C,1924,758,758,1,1,-84.381175,33.773318,87
71753695,155000,10/21/16,30309,Atlanta,1280 W Peachtree St NW APT 1912,1989,0,772,1,1,-84.388809,33.789591,80
35900999,155000,9/23/16,30309,Atlanta,2222 Peachtree Rd NW APT C4,1938,919,918,1,1,-84.392065,33.815344,78
55017887,155000,6/7/16,30328,Atlanta,795 Hammond Dr NE APT 1906,1990,980,978,1,2,-84.359402,33.917488,51
69377101,155000,4/14/16,30313,Atlanta,244 Peters St SW UNIT 24,1950,1076,1076,1,1,-84.401246,33.747417,79
70832180,155000,6/17/16,30033,Decatur,4103 Stratford Cmns,2002,0,1082,1,2,-84.277019,33.791715,41
35915451,155000,5/3/16,30327,Atlanta,127 Maison Pl NW,1968,1102,1100,2,2,-84.424971,33.817034,33
60157502,155000,3/2/17,30339,Atlanta,2400 Cumberland Pkwy SE UNIT 511,1999,0,1136,1,2,-84.478973,33.860197,70
14572035,155000,3/16/17,30340,Doraville,2612 Mcclave Dr,1953,13068,1136,3,3,-84.281374,33.890495,70
35943198,155000,7/11/16,30305,Atlanta,3510 Roswell Rd NW APT M2,1963,1176,1176,2,2,-84.384388,33.85058,66
55015009,155000,10/26/16,30022,Alpharetta,307 Devonshire Dr,1998,871,1184,3,2,-84.280057,33.998674,39
14323014,155000,11/28/16,30126,Mableton,5967 Brookdale Ln SW,1965,21239,1190,2,3,-84.553369,33.808409,18
14650142,155000,4/3/17,30005,Alpharetta,4006 Camden Way,1989,1219,1222,2,2,-84.249139,34.064839,46
14579773,155000,4/6/16,30338,Dunwoody,2102 Bucktrout Pl,1973,1020,1252,1,2,-84.300923,33.92648,20
14797154,155000,11/4/16,30096,Duluth,3517 Nutmeg Dr,1985,1742,1280,3,2,-84.171515,34.011905,38
14567771,155000,1/13/17,30341,Chamblee,2471 Ortega Way,1956,21780,1318,2,4,-84.287956,33.881595,54
14472330,155000,1/23/17,30002,Avondale Estates,71 Sutton Pl,1984,0,1326,2,2,-84.26696,33.764041,43
60159693,155000,1/3/17,30008,Marietta,1834 Kolb Farm Cir SW,1999,0,1343,2,2,-84.599798,33.907959,37
60157328,155000,1/9/17,30339,Atlanta,2604 Vinings Central Dr SE # 37,1986,6534,1350,2,2,-84.478714,33.840433,47
65471207,155000,12/30/16,30004,Alpharetta,13300 Morris Rd UNIT 37,2000,0,1370,3,3,-84.258334,34.101764,15
2097261233,155000,12/8/16,30339,Atlanta,1250 Parkwood Cir SE UNIT 3101,1995,0,1380,2,3,-84.461141,33.901984,49
14667695,155000,1/29/17,30076,Roswell,104 Mill Pond Rd,1985,0,1381,2,2,-84.349002,34.041705,52
55014855,155000,7/25/16,30022,Alpharetta,119 Cheshire Dr,1997,1306,1409,2,2,-84.276748,33.999236,36
69366563,155000,4/26/16,30328,Atlanta,1701 Brighton Pt,1978,1437,1425,2,2,-84.36619,33.957065,30
69370495,155000,6/20/16,30328,Atlanta,503 Brighton Pt,1978,1437,1425,2,2,-84.366248,33.957009,30
60840394,155000,9/19/16,30152,Kennesaw,1557 Rachels Rdg NW,2001,871,1427,2,3,-84.602634,33.991514,30
54454769,155000,6/3/16,30033,Decatur,1501 Clairmont Rd APT 631,1968,8712,1430,2,3,-84.305733,33.798179,53
60164546,155000,8/10/16,30152,Kennesaw,1636 Woodsford Rd NW,1999,13068,1436,2,3,-84.600228,33.993304,46
14393833,155000,6/11/16,30064,Marietta,1228 Whitlock Ridge Dr SW,1983,0,1440,2,2,-84.585391,33.951147,61
14306144,155000,6/23/16,30082,Smyrna,1925 Ivy Glen Dr SE,1984,0,1456,2,2,-84.505442,33.844491,53
14342912,155000,9/23/16,30127,Powder Springs,2659 Barnwell Ln,1994,16030,1474,2,3,-84.642505,33.886671,0
90169588,155000,4/4/17,30093,Norcross,1775 Brookside Lay Cir,2011,0,1480,3,3,-84.220743,33.904212,36
35918042,155000,8/1/16,30328,Atlanta,307 Hollyfax Cir,1983,1516,1518,2,2,-84.356061,33.940347,31
14790847,155000,9/30/16,30096,Duluth,3606 Chattahoochee Ct,1985,1742,1536,2,3,-84.16057,33.994202,25
87945816,155000,3/28/17,30071,Norcross,4868 Chaucery Ln,2007,0,1538,3,3,-84.187059,33.957901,17
14571833,155000,9/7/16,30340,Doraville,3434 Autumn Dr,1957,18000,1600,2,3,-84.279626,33.891174,56
68129770,155000,6/22/16,30114,Canton,224 Riverstone Pl,2003,0,1600,3,3,-84.484016,34.25367,35
80146885,155000,8/12/16,30043,Lawrenceville,2729 Pierce Brennen Ct,2004,2178,1668,2,2,-84.003054,34.039762,23
14788803,155000,4/29/16,30092,Norcross,6125 Windsor Trace Dr,1981,871,1696,2,2,-84.239154,33.959771,46
71115636,155000,4/22/16,30152,Kennesaw,2002 Lakeshore Overlook Cir NW,2005,871,1696,2,3,-84.60809,34.002723,18
14341487,155000,12/30/16,30008,Marietta,2611 Haversack Ct SW,1993,9016,1743,3,3,-84.590631,33.888571,8
14434001,155000,9/30/16,30034,Decatur,3574 Warbler Dr,1966,13068,1759,2,3,-84.242747,33.691876,12
80160690,155000,8/25/16,30043,Lawrenceville,1706 Tailmore Ln,2006,3920,1776,2,3,-84.059712,33.972393,9
71122886,155000,8/26/16,30144,Kennesaw,355 Heritage Park Trce NW # 6,2005,5663,1840,3,3,-84.561593,34.008292,52
14524700,155000,6/2/16,30021,Clarkston,925 N Indian Creek Dr,1947,21780,1995,3,4,-84.23825,33.80377,54
80385248,155000,2/10/17,30126,Mableton,6178 Ashton Park Ct SW,2006,10018,2100,3,4,-84.58478,33.802698,13
14326697,155000,10/18/16,30168,Austell,6311 Mark Trl,1968,0,2150,2,3,-84.605613,33.800899,1
14325278,155000,11/15/16,30126,Mableton,270 Deidra Dr SE,1986,20342,2486,3,3,-84.547202,33.806545,4
71753839,155000,2/23/17,30313,Atlanta,89 Mangum St SW UNIT 312,2005,1246,2488,2,2,-84.4001,33.752005,84
59934220,154900,4/14/16,30307,Atlanta,410 Candler Park Dr NE APT G11,1961,0,840,1,2,-84.345824,33.765348,86
35940977,154900,5/12/16,30342,Atlanta,5400 Roswell Rd APT N8,1967,1041,1323,2,2,-84.378664,33.902602,53
14557580,154900,8/18/16,30329,Atlanta,1935 Variations Dr NE,1981,0,1325,2,2,-84.309639,33.857475,60
14340059,154900,8/29/16,30008,Marietta,2403 Glynn Oaks Ct SW,1988,0,1435,3,4,-84.598743,33.895154,3
70837102,154900,4/20/16,30345,Atlanta,2825 Northeast Expy NE APT P2,1968,0,1520,3,3,-84.290542,33.861804,52
60158523,154900,4/28/16,30168,Austell,1040 Willow Crest Lndg,2000,11761,1800,2,4,-84.589403,33.795412,6
60158662,154900,1/18/17,30168,Austell,6751 Clearstream Way,2000,11761,1834,3,3,-84.555168,33.789221,2
58500189,154900,7/13/16,30281,Stockbridge,369 Avian Forest Dr,2001,21780,1925,2,3,-84.241853,33.519347,2
59933704,154900,7/6/16,30034,Decatur,2659 Brandenberry Dr,2000,13068,1992,2,4,-84.296476,33.709827,7
71753440,154500,10/4/16,30316,Atlanta,925 Garrett St SE APT 218,2005,0,610,1,1,-84.357845,33.740436,70
88806679,154500,9/9/16,30114,Canton,145 Spring Way Sq,2008,2178,1768,3,3,-84.511989,34.180915,15
60164705,154500,9/29/16,30152,Kennesaw,1926 Stancrest Trce NW,2000,3049,1962,3,3,-84.602569,33.997228,23
80152671,154500,5/17/16,30093,Norcross,5877 Brookside Oak Cir,2005,2178,2345,2,2,-84.199695,33.908326,60
14341443,154300,10/21/16,30008,Marietta,1120 Havel Dr SW,1992,14285,1797,3,3,-84.590283,33.889079,4
14340038,154289,7/15/16,30008,Marietta,2350 Rose Ct SW,1987,17859,1520,2,3,-84.60154,33.898115,7
89577986,154100,4/13/16,30080,Smyrna,1104 Madison Ln SE,2008,1307,1419,2,3,-84.52353,33.882981,48
